,,old,,,,,,,,,,,,,new,,,,,,,,,,,
name,pretty_name,ergonomics_old,weight_old,horizontal_recoil_old,vertical_recoil_old,magazine_capacity_old,bullet_deviation_old,bullet_damage_old,bullet_velocity_old,buck_bullet_deviation_old,fire_rate_old,price_old,strength_old,,ergonomics,weight,horizontal_recoil,vertical_recoil,magazine_capacity,bullet_deviation,bullet_damage,bullet_velocity,buck_bullet_deviation,fire_rate,price,strength
wilson_combat_edc_x9_18r_magazine,EDC X9 Std. 18r,15,0.19,,,18,,,,,,1000,11.2,,-5,0.19,,,18,,,,,,1000,-8.8
wilson_combat_edc_x9_15r_magazine,EDC X9 Std. 15r,17,0.15,,,15,,,,,,500,14,,-3,0.15,,,15,,,,,,500,-6
wilson_combat_edc_x9_10r_magazine,EDC X9 Std. 10r,18,0.1,,,10,,,,,,300,16,,0,0.1,,,10,,,,,,300,-2
EDC_X9,Wilson Combat EDC X9,60,0,28,28,0,0.9,1,1400,,,25000,30.96666667,,80,0,28,28,0,0.9,1,1400,,,25000,50.96666667
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
