,,old,,,,,,,,,,,,,new,,,,,,,,,,,
name,pretty_name,ergonomics_old,weight_old,horizontal_recoil_old,vertical_recoil_old,magazine_capacity_old,barrel_deviation_old,bullet_damage_old,bullet_velocity_old,buck_barrel_deviation_old,fire_rate_old,price_old,strength_old,,ergonomics,weight,horizontal_recoil,vertical_recoil,magazine_capacity,barrel_deviation,bullet_damage,bullet_velocity,buck_barrel_deviation,fire_rate,price,strength
norinco_qbz95_factory_type1_bird_cage_flash_hider,Norinco QBZ Factory Type 1 Bird Cage Flash Hider,-1,0.08,-3,-2,,-0.05,,30,,,300,1.35,,-1,0.08,-3,-2,,0,0,45,,,300,1.15
norinco_qbz95_factory_type2_bird_cage_flash_hider,Norinco QBZ Factory Type 2 Bird Cage Flash Hider,2,0.1,-1,-3,,0,0.04,60,,,300,3.2,,0,0.1,-2,-2,,0,0,45,,,300,0.95
norinco_qbz95_5.8x42mm_suppressor,Norinco QBZ95 5.8x42mm Suppressor,-5,0.18,-4,-6,,-0.05,0.12,100,,,1500,-0.016666667,,-5,0.2,-4,-6,,-0.05,0.12,100,,,2000,-0.416666667
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
,,,,,,,,,,,,,0,,,,,,,,,,,,,0
